network,crowd,image,true_label,0_cnn,1_cnn,2_cnn,3_cnn,4_cnn,5_cnn,6_cnn,7_cnn,8_cnn,9_cnn,predicted_label_cnn,confidence_cnn,0_rf,1_rf,2_rf,3_rf,4_rf,5_rf,6_rf,7_rf,8_rf,9_rf,predicted_label_rf,confidence_rf
2,1,86,0.0,0.35578552,2.7086246e-05,0.00011888397,0.28370416,0.00031411633,0.332362,4.744267e-07,5.2400104e-05,0.02758196,5.3393414e-05,0.0,0.96930695,,,,,,,,,,,,
2,1,87,6.0,0.010558871,0.003874027,0.04389566,0.013544038,0.03270209,0.20693943,0.60951465,0.0012872834,0.07425183,0.0034321144,6.0,0.82716084,0.004523809523809524,0.018833333333333334,0.0325,0.04166666666666666,0.03,0.08783333333333333,0.6904761904761905,0.005,0.08916666666666667,0.0,6.0,0.6904761904761905
2,1,88,6.0,0.000801642,0.000757235,0.87204635,7.7997865e-05,0.004364599,0.0009811451,0.11992742,0.00011846139,0.0007937379,0.00013135426,2.0,0.8923056,0.10583333333333333,0.06988095238095238,0.3786904761904762,0.015,0.02,0.028095238095238093,0.3491666666666666,0.0025,0.018333333333333333,0.0125,2.0,0.3786904761904762
2,1,89,7.0,0.01972894,0.00028573742,0.00034991023,0.0009335921,0.019120958,0.0012585864,0.00018231581,0.9329083,0.0001846261,0.025047146,7.0,0.9543005,,,,,,,,,,,,
2,1,90,7.0,0.0060241884,0.0074963514,0.006063559,0.0046906616,0.02064898,0.0052094804,0.0008186709,0.9091262,0.0011506535,0.038771212,7.0,0.8772911,,,,,,,,,,,,
2,1,91,0.0,0.9991815,6.470689e-07,9.043152e-06,4.139833e-05,1.798766e-05,0.0005864544,3.5548234e-07,8.406545e-07,0.00016088654,9.422968e-07,0.0,0.99620324,0.9625,0.0,0.0,0.0,0.0075,0.01,0.01,0.01,0.0,0.0,0.0,0.9625
2,1,92,7.0,0.34403694,0.0018090534,0.001963619,0.018324688,0.022143343,0.026908843,0.00059899763,0.53959763,0.0055118385,0.039105088,7.0,0.95528185,,,,,,,,,,,,
2,1,93,8.0,0.035511933,0.0027096316,0.3284528,0.2860317,0.032599784,0.13105196,0.0008382373,0.001230457,0.17613754,0.0054359883,2.0,0.6385042,,,,,,,,,,,,
2,1,94,4.0,0.01040524,0.001986931,0.019055542,0.021335648,0.5607061,0.063108355,0.01734082,0.0068977643,0.26079556,0.03836817,4.0,0.682672,,,,,,,,,,,,
2,1,95,4.0,0.07767367,0.011589425,0.07840564,0.026706984,0.46386427,0.032372437,0.04357355,0.085736044,0.04166886,0.13840911,4.0,0.71233433,,,,,,,,,,,,
2,1,96,1.0,0.025210522,0.074734814,0.47122192,0.024502732,0.03748136,0.04986378,0.010022527,0.052461866,0.19222476,0.06227573,2.0,0.68264854,,,,,,,,,,,,
2,1,97,1.0,0.018658608,0.10079213,0.029216839,0.024857193,0.055020418,0.039181788,0.0075660106,0.6494332,0.01144827,0.063825615,7.0,0.79145944,,,,,,,,,,,,
2,1,98,4.0,0.025289696,0.018369623,0.045510914,0.016554775,0.5360752,0.037279747,0.054905016,0.18382914,0.010864791,0.071321204,4.0,0.71033996,,,,,,,,,,,,
2,1,99,4.0,0.033152945,0.008756184,0.025149569,0.025458872,0.69105595,0.02092475,0.027809132,0.098954715,0.010485861,0.058252107,4.0,0.7197475,0.026666666666666665,0.08658333333333335,0.024499999999999997,0.07833333333333332,0.5252500000000001,0.0225,0.005,0.12475,0.025750000000000002,0.08066666666666666,4.0,0.5252500000000001
2,1,100,6.0,0.00081861275,0.00013117987,0.011287187,8.3355786e-05,0.0012276489,0.0086090285,0.9739494,1.2402194e-05,0.0038025223,7.864446e-05,6.0,0.9387002,,,,,,,,,,,,
2,1,101,1.0,0.012744224,0.4913668,0.09803306,0.036197364,0.030325683,0.065362506,0.020589331,0.20762795,0.01847343,0.019279504,1.0,0.80227166,,,,,,,,,,,,
2,1,102,3.0,0.0471813,0.0020887437,0.0065376675,0.18806374,0.29354066,0.046935473,0.0011056734,0.031130511,0.10235693,0.28105935,4.0,0.7373897,0.014166666666666668,0.031166666666666662,0.016666666666666666,0.2608333333333333,0.042666666666666665,0.056666666666666664,0.002,0.15916666666666665,0.07166666666666666,0.345,9.0,0.345
2,1,103,4.0,0.067174934,0.0017898121,0.007792297,0.060498185,0.3998372,0.02656441,0.0032616141,0.016216975,0.105274886,0.31158972,4.0,0.6817426,,,,,,,,,,,,
2,1,104,0.0,0.028850434,0.00029502664,0.008853428,0.009741627,0.005497691,0.023886794,0.00017259821,0.00032243092,0.9124314,0.009948553,8.0,0.7766942,,,,,,,,,,,,
2,1,105,7.0,0.060978334,0.0010605982,0.0013106351,0.008488897,0.021137558,0.010872325,0.00027931103,0.8472332,0.0024424524,0.046196718,7.0,0.92885226,0.0,0.02,0.013999999999999999,0.018,0.004,0.002,0.01,0.92,0.0,0.012,7.0,0.92
2,1,106,1.0,0.01717589,0.20917724,0.36072382,0.029853601,0.039862946,0.055538185,0.03188494,0.05560189,0.14918575,0.050995763,2.0,0.70434165,,,,,,,,,,,,
2,1,107,6.0,0.00074555055,9.312853e-05,0.011239907,2.9291765e-05,0.0018104771,0.0018994585,0.98313326,1.9314964e-05,0.00097993,4.9731596e-05,6.0,0.9415446,,,,,,,,,,,,
2,1,108,0.0,0.14167285,0.018262722,0.7189472,0.012136787,0.040725883,0.01610523,0.0039536343,0.014163808,0.025906488,0.008125469,2.0,0.8105292,,,,,,,,,,,,
2,1,109,5.0,0.006306759,0.00129978,0.018497061,0.024638558,0.03397797,0.44318822,0.0024744263,0.0024419518,0.46075603,0.006419166,8.0,0.7405077,,,,,,,,,,,,
2,1,110,1.0,0.017721146,0.3316872,0.2987296,0.05333345,0.017774267,0.087696984,0.013219773,0.06122899,0.09845281,0.020155856,1.0,0.8038504,,,,,,,,,,,,
2,1,111,0.0,0.84286875,0.00512881,0.048829384,0.007973261,0.026361302,0.014557599,0.003626128,0.010344543,0.024638802,0.01567136,0.0,0.8627618,,,,,,,,,,,,
2,1,112,2.0,0.018123481,0.011128019,0.48006162,0.142167,0.05195731,0.20882986,0.031719953,0.0073050554,0.045667212,0.0030404176,2.0,0.7286238,,,,,,,,,,,,
2,1,113,0.0,0.93659776,0.0007850617,0.0004969681,0.013016806,0.008243308,0.030423157,0.00042481895,0.004159239,0.0038301095,0.0020226964,0.0,0.9508249,,,,,,,,,,,,
2,1,114,5.0,0.17529789,0.0019848202,0.11862356,0.28244197,0.08636816,0.14393681,0.0054957527,0.00094511406,0.16278982,0.022116141,3.0,0.7413638,,,,,,,,,,,,
2,1,115,8.0,0.04178059,0.016727258,0.21787067,0.043377906,0.027522631,0.07382147,0.009687557,0.005271564,0.49555567,0.06838467,8.0,0.5927247,0.010333333333333332,0.05978571428571429,0.048666666666666664,0.10423015873015873,0.04016666666666666,0.20892857142857144,0.024333333333333335,0.012055555555555555,0.47883333333333333,0.012666666666666666,8.0,0.47883333333333333
2,1,116,6.0,0.010188616,0.0035980723,0.04155748,0.0022399765,0.023702944,0.014875673,0.89295816,0.0017065472,0.0068983096,0.0022742571,6.0,0.785925,,,,,,,,,,,,
2,1,117,2.0,0.00062016037,0.0004578904,0.97715414,0.00046791986,0.0017413932,0.00214786,0.0030655793,0.0001499026,0.013354189,0.0008409352,2.0,0.75492364,0.025,0.05733333333333334,0.7125,0.04833333333333334,0.015,0.031,0.07083333333333335,0.0,0.04,0.0,2.0,0.7125
2,1,118,2.0,3.101453e-05,4.35441e-05,0.9992542,5.3233125e-06,0.00015827146,3.921161e-05,0.0003372707,7.803705e-06,0.00011325787,1.0239147e-05,2.0,0.86604697,,,,,,,,,,,,
2,1,119,3.0,0.039739963,0.0011678403,0.034393832,0.16985092,0.00288909,0.38136888,0.000108475186,0.0020811365,0.36536568,0.0030341772,5.0,0.80654263,0.14800000000000002,0.022285714285714287,0.047333333333333324,0.4760634920634921,0.008,0.23276190476190475,0.0,0.005555555555555556,0.05999999999999999,0.0,3.0,0.4760634920634921
2,1,120,7.0,0.0563892,0.002692185,0.0073392135,0.033424534,0.14125893,0.05181632,0.002766903,0.32173422,0.060816538,0.32176197,9.0,0.79174256,0.01,0.022285714285714287,0.006999999999999999,0.024666666666666663,0.16399999999999998,0.006999999999999999,0.015,0.32866666666666666,0.041333333333333326,0.3800476190476191,9.0,0.3800476190476191
2,1,121,9.0,0.07844809,0.0027491925,0.009948779,0.021406703,0.063080095,0.030012794,0.004612352,0.12916358,0.16159633,0.49898207,9.0,0.74983734,0.004,0.006285714285714286,0.002,0.0165,0.10450000000000001,0.0,0.0,0.07266666666666667,0.04633333333333333,0.7477142857142858,9.0,0.7477142857142858
2,1,122,1.0,0.020739991,0.5161144,0.13775088,0.039606463,0.023440607,0.08997385,0.051698748,0.05477653,0.04955652,0.016341971,1.0,0.765678,,,,,,,,,,,,
2,1,123,3.0,0.0015045461,4.79961e-07,7.36999e-05,0.80019796,2.8012737e-05,0.15627825,1.1863021e-09,1.3294725e-06,0.041907005,8.6976415e-06,3.0,0.93353665,,,,,,,,,,,,
2,1,124,0.0,0.9381782,3.5873014e-05,0.0018896884,0.0028484191,0.0006611874,0.016994195,7.3350125e-06,4.7095655e-05,0.03914899,0.00018915223,0.0,0.9710599,,,,,,,,,,,,
2,1,125,9.0,0.02021471,0.0012843972,0.018927526,0.014173774,0.19012667,0.023961147,0.00675945,0.01943879,0.41985673,0.28525674,8.0,0.66880924,,,,,,,,,,,,
2,1,126,6.0,0.0011366373,0.0004151241,0.040042154,0.00015361473,0.0025066172,0.0033524793,0.95033276,5.6355846e-05,0.0018005051,0.00020372935,6.0,0.8840704,,,,,,,,,,,,
2,1,127,7.0,0.006311865,0.0021228592,0.00895112,0.002547879,0.050175644,0.0036779754,0.0011294342,0.858894,0.00097010087,0.0652191,7.0,0.89228135,0.01,0.0016666666666666666,0.02,0.03833333333333333,0.0265,0.005,0.006666666666666666,0.7876666666666666,0.018333333333333333,0.08583333333333334,7.0,0.7876666666666666
2,1,128,0.0,0.8951245,0.002940872,0.017041985,0.0067848032,0.012592667,0.036884945,0.005308539,0.0061302297,0.013953221,0.0032383008,0.0,0.91906893,0.8730000000000001,0.0,0.01983333333333333,0.015333333333333332,0.004,0.014499999999999999,0.04833333333333333,0.005,0.02,0.0,0.0,0.8730000000000001
2,1,129,8.0,0.0036554327,5.775506e-06,0.0055001015,0.00089804817,0.0005130133,0.0017161679,1.0509225e-06,1.2636734e-05,0.98399866,0.0036991618,8.0,0.79154044,,,,,,,,,,,,
2,1,130,3.0,0.0013198305,8.753014e-06,0.018398678,0.8437062,0.00057673093,0.082934305,1.8430906e-07,5.1813695e-05,0.052914377,8.905247e-05,3.0,0.8335909,,,,,,,,,,,,
2,1,131,8.0,0.0018044118,3.457667e-05,0.005361068,0.004198416,0.0007131268,0.011436983,6.5195513e-06,2.5563397e-05,0.97465324,0.0017661134,8.0,0.7373637,,,,,,,,,,,,
2,1,132,8.0,0.00082806725,1.3472153e-05,0.0070064147,0.0010927765,0.0006229639,0.001761175,1.1802807e-06,1.3387349e-05,0.98608017,0.0025803407,8.0,0.7095693,0.0125,0.044000000000000004,0.015,0.005833333333333333,0.0075,0.022785714285714284,0.015,0.01,0.8573809523809524,0.01,8.0,0.8573809523809524
2,1,133,7.0,0.052600723,0.0008240765,0.0022151507,0.0040658372,0.020629825,0.0087142885,0.00042277653,0.82503456,0.00415498,0.081337765,7.0,0.9137754,0.0,0.015,0.034,0.028500000000000004,0.008333333333333333,0.027833333333333335,0.01,0.8456666666666667,0.0025,0.028166666666666663,7.0,0.8456666666666667
2,1,134,1.0,0.015159174,0.2612476,0.13415515,0.020931974,0.048725512,0.04208125,0.014850174,0.39012375,0.021803927,0.05092148,7.0,0.7769654,,,,,,,,,,,,
2,1,135,7.0,0.35713688,0.00032531444,0.00035235888,0.008327484,0.19564876,0.009223946,0.00064075884,0.29006517,0.004012593,0.1342668,0.0,0.9460905,,,,,,,,,,,,
2,1,136,9.0,0.022279277,0.008392288,0.17718744,0.0077110785,0.5485998,0.0063694636,0.022077365,0.117493674,0.008121657,0.08176798,4.0,0.80059016,,,,,,,,,,,,
2,1,137,4.0,0.0065030335,3.6535013e-05,0.0007232818,0.0007849489,0.974571,0.00094299344,0.0007683792,0.0036672945,0.0022975735,0.009705042,4.0,0.8835593,,,,,,,,,,,,
2,1,138,1.0,0.0056766695,0.7952157,0.056668494,0.016727105,0.005605801,0.036221944,0.0066717663,0.04575545,0.02403405,0.007422871,1.0,0.8302847,,,,,,,,,,,,
2,1,139,6.0,0.0012652639,5.387704e-05,0.0037521762,1.4776484e-05,0.00070605427,0.0012101074,0.992799,1.2844985e-05,0.00017321852,1.25874485e-05,6.0,0.9667762,,,,,,,,,,,,
2,1,140,1.0,0.0055319685,0.7291248,0.12517741,0.014091359,0.004834982,0.04801182,0.011792486,0.020809459,0.035131864,0.0054937997,1.0,0.8238902,0.0,0.9733333333333333,0.01,0.003333333333333333,0.003333333333333333,0.003333333333333333,0.0,0.0,0.006666666666666666,0.0,1.0,0.9733333333333333
2,1,141,3.0,0.0035810221,2.4703744e-05,0.003577865,0.6338605,0.00016976739,0.3137578,3.1217112e-07,2.3339397e-05,0.0449648,3.9867646e-05,3.0,0.8422117,,,,,,,,,,,,
2,1,142,3.0,0.00053081685,9.3634594e-07,0.011973444,0.8814792,0.00013690053,0.032638427,4.1244093e-09,2.0869215e-06,0.073205434,3.2720964e-05,3.0,0.8061447,0.02,0.0,0.015,0.9039999999999999,0.0,0.035,0.0,0.0,0.013999999999999999,0.012,3.0,0.9039999999999999
2,1,143,1.0,0.018876653,0.0035484463,0.023148868,0.069480345,0.5406211,0.08333038,0.013746769,0.020866083,0.15896969,0.06741159,4.0,0.68284434,,,,,,,,,,,,
2,1,144,1.0,0.029924216,0.36063674,0.1880586,0.04336625,0.04109368,0.07755559,0.023416266,0.103064544,0.09128651,0.041597594,1.0,0.7181233,,,,,,,,,,,,
2,1,145,3.0,0.012439072,0.001466873,0.5631067,0.16923127,0.0041044103,0.20768973,0.00042487378,0.0010417528,0.039193343,0.0013019671,2.0,0.74021655,,,,,,,,,,,,
2,1,146,2.0,0.0009427087,3.879586e-05,0.76145405,0.006899582,0.0002746182,0.013655763,1.4311792e-06,2.1637723e-05,0.21622647,0.00048503987,2.0,0.7129942,,,,,,,,,,,,
2,1,147,9.0,0.08212351,0.00037466473,0.00042457398,0.026230633,0.09333041,0.010926108,0.0002283687,0.12686306,0.017578559,0.6419201,9.0,0.8796013,0.007857142857142856,0.012,0.0,0.0075,0.08097619047619048,0.02547619047619048,0.0,0.30142857142857143,0.006666666666666666,0.5580952380952381,9.0,0.5580952380952381
2,1,148,7.0,0.010767428,0.0006640077,0.00073721784,0.0012419936,0.014900031,0.0011515883,0.00017808223,0.9425013,0.000233118,0.027625196,7.0,0.9361518,,,,,,,,,,,,
2,1,149,3.0,0.03535724,0.012889022,0.015616151,0.5601699,0.03763311,0.20055239,0.0015290211,0.0154836755,0.09739089,0.023378573,3.0,0.6981536,,,,,,,,,,,,
2,1,150,7.0,0.04322485,0.02533344,0.021792907,0.07193218,0.30898315,0.053436313,0.0117967855,0.2412896,0.034077615,0.18813317,4.0,0.7257128,,,,,,,,,,,,
2,1,151,3.0,0.002170088,2.326145e-05,0.00012965313,0.21088484,1.4269088e-05,0.7833775,1.2673038e-07,5.6530116e-06,0.0033934815,1.0909048e-06,5.0,0.9575855,0.033428571428571426,0.04,0.008666666666666666,0.5583333333333333,0.0,0.3294761904761906,0.013333333333333332,0.008095238095238095,0.008666666666666666,0.0,3.0,0.5583333333333333
2,1,152,0.0,0.017284874,0.0010532486,0.973173,0.00042743137,0.0033644987,0.00070490176,0.00024714664,0.00036244493,0.0030419235,0.00034041196,2.0,0.8909252,,,,,,,,,,,,
2,1,153,0.0,0.9622377,0.00066012004,0.0014490882,0.0059293094,0.0029325553,0.021435572,0.00039403985,0.0006857778,0.0038804119,0.00039544745,0.0,0.9524958,,,,,,,,,,,,
2,1,154,2.0,0.01351166,0.0081223305,0.70064425,0.032008976,0.039031964,0.022788944,0.0034590084,0.0322516,0.093571864,0.05460941,2.0,0.6950938,,,,,,,,,,,,
2,1,155,1.0,0.0032338772,0.005335672,0.95212555,0.002984022,0.0040244744,0.007492956,0.009410218,0.0016353937,0.011642605,0.002115216,2.0,0.72576714,,,,,,,,,,,,
2,1,156,7.0,0.0400604,0.0055149775,0.03045393,0.009757307,0.41105983,0.021419274,0.018316355,0.32670373,0.00979553,0.12691861,4.0,0.8245623,,,,,,,,,,,,
2,1,157,4.0,0.061402433,0.00030215248,0.0041494635,0.002832219,0.8927108,0.0032974842,0.0068771476,0.010010304,0.005042792,0.013375143,4.0,0.8688351,,,,,,,,,,,,
2,1,158,3.0,0.0025839002,5.3272524e-05,0.018128587,0.6099521,0.00096372585,0.22005893,2.7884214e-06,4.169641e-05,0.1479207,0.00029430346,3.0,0.7856361,,,,,,,,,,,,
2,1,159,6.0,0.00044774922,0.00014331676,0.014326325,3.4513912e-05,0.0010215032,0.003795121,0.97905576,1.1772847e-05,0.0011379629,2.6036778e-05,6.0,0.9455604,,,,,,,,,,,,
2,1,160,1.0,0.022401232,0.045782555,0.5352294,0.019018894,0.049221184,0.030703548,0.010394268,0.061930288,0.14752789,0.07779079,2.0,0.67765224,,,,,,,,,,,,
2,1,161,2.0,0.0074585495,0.0057714144,0.8218124,0.03274871,0.01321538,0.029085953,0.0023245313,0.0029228132,0.07997986,0.0046803295,2.0,0.709108,,,,,,,,,,,,
2,1,162,5.0,0.09633298,0.0033258607,0.010183886,0.04825144,0.015495255,0.72909665,0.008787537,0.009455694,0.07466394,0.004406772,5.0,0.881365,,,,,,,,,,,,
2,1,163,0.0,0.9923604,9.876435e-06,0.00014062693,0.00026301717,9.616406e-05,0.0057779457,1.2360439e-05,4.402647e-06,0.0013292657,5.9814597e-06,0.0,0.9900081,0.9083333333333333,0.01,0.006666666666666666,0.0,0.01,0.026666666666666665,0.03,0.008333333333333333,0.0,0.0,0.0,0.9083333333333333
2,1,164,8.0,0.0005373449,2.5139192e-05,0.06987177,0.0014660609,0.0010679278,0.0013298304,4.9679187e-07,4.750516e-05,0.9214286,0.0042252783,8.0,0.6943834,,,,,,,,,,,,
2,1,165,4.0,0.7412518,0.003852192,0.042348202,0.004180467,0.06765249,0.02556751,0.048085816,0.009968376,0.042425774,0.014667417,0.0,0.88343066,0.1268888888888889,0.06764285714285714,0.05083333333333333,0.03383333333333333,0.39939682539682536,0.04533333333333333,0.09766666666666665,0.06369047619047619,0.038285714285714284,0.07642857142857143,4.0,0.39939682539682536
2,1,166,5.0,0.005247053,2.4015102e-05,0.00017293479,0.059728935,1.8261928e-05,0.92863333,9.037473e-07,3.7329207e-06,0.00616931,1.5444472e-06,5.0,0.97005314,,,,,,,,,,,,
2,1,167,2.0,0.001478242,0.00055569044,0.9726267,0.0005462033,0.005275451,0.0016186972,0.00043886568,0.0013815715,0.012974221,0.003104399,2.0,0.7375381,,,,,,,,,,,,
2,1,168,4.0,0.10911362,0.019698376,0.42585582,0.014478921,0.14981307,0.02525392,0.13967341,0.02550093,0.046694323,0.04391757,2.0,0.73091114,,,,,,,,,,,,
2,1,169,7.0,0.0070814583,0.005608127,0.0030236572,0.0041040545,0.028977383,0.0037463459,0.0008041144,0.88477945,0.0008074054,0.061068013,7.0,0.86120564,0.0,0.03809523809523809,0.0125,0.07152380952380953,0.010785714285714286,0.0075,0.006666666666666666,0.7664285714285716,0.0225,0.064,7.0,0.7664285714285716
2,1,170,2.0,0.002364312,0.0008650479,0.9825984,0.0005755041,0.0015903612,0.0025837987,0.0006145618,0.00024756845,0.008216828,0.00034363323,2.0,0.80023587,0.09066666666666666,0.01,0.7845,0.03,0.0105,0.019333333333333334,0.0225,0.01,0.0225,0.0,2.0,0.7845
2,1,171,3.0,0.011562334,9.917706e-05,0.04712428,0.43435004,0.0040405053,0.12020749,1.3696684e-05,0.00015608758,0.37916964,0.0032767367,3.0,0.7195078,,,,,,,,,,,,
2,1,172,4.0,0.02114611,0.0016464451,0.0069698812,0.008468434,0.90080625,0.010869925,0.014207993,0.018762078,0.0038159634,0.013306972,4.0,0.807048,0.01,0.03,0.0225,0.01,0.885,0.0,0.02,0.01,0.0025,0.01,4.0,0.885
2,1,173,9.0,0.049101446,0.012316391,0.017376987,0.07364623,0.067728624,0.06555066,0.005809626,0.058087666,0.23584285,0.4145395,9.0,0.6660432,,,,,,,,,,,,
2,1,174,1.0,0.029706445,0.028725147,0.2743467,0.07580597,0.11470085,0.120029576,0.0060414514,0.045417078,0.25471067,0.050516054,2.0,0.639092,0.008,0.5225,0.10816666666666665,0.092,0.007333333333333334,0.04416666666666667,0.018000000000000002,0.02533333333333333,0.16716666666666669,0.007333333333333334,1.0,0.5225
2,1,175,5.0,0.025537025,0.008154901,0.008284055,0.03965304,0.0067165885,0.824102,0.0012330018,0.008368167,0.074275255,0.0036759167,5.0,0.8339172,,,,,,,,,,,,
2,1,176,6.0,0.0228659,0.047981873,0.07430174,0.06925807,0.0705322,0.27116424,0.1622021,0.013755662,0.24555878,0.022379499,5.0,0.7205125,,,,,,,,,,,,
2,1,177,7.0,0.043964732,0.00014378967,0.00012091912,0.0016442111,0.011620292,0.0027913204,5.2290612e-05,0.9161825,0.00026749447,0.023212388,7.0,0.9688777,0.005,0.01,0.0,0.0,0.0,0.0,0.0,0.985,0.0,0.0,7.0,0.985
2,1,178,2.0,1.3898905e-05,1.4688109e-05,0.99934644,5.910378e-06,3.3263917e-05,2.5958814e-05,1.8397008e-05,2.0892885e-06,0.0005037121,3.5570825e-05,2.0,0.8268074,,,,,,,,,,,,
2,1,179,0.0,0.99485356,5.6080435e-06,5.2239657e-06,0.0007808073,9.46163e-05,0.0040018586,1.0419066e-06,1.6449965e-05,0.00023365507,7.0951883e-06,0.0,0.9929844,,,,,,,,,,,,
2,1,180,4.0,0.0722263,0.011221231,0.013304911,0.07229848,0.1633125,0.06716333,0.016936205,0.21465667,0.046608426,0.32227194,9.0,0.7025867,,,,,,,,,,,,
2,1,181,8.0,0.0010413176,5.2566e-06,0.0002935441,0.0007402995,0.00037278215,0.0027624448,4.2401288e-07,2.9892664e-05,0.9905038,0.004250277,8.0,0.7959893,,,,,,,,,,,,
2,1,182,0.0,0.18519045,0.0032658046,0.019897103,0.055848688,0.035033043,0.5242969,0.0031316604,0.03317216,0.12660299,0.013561221,5.0,0.8326774,,,,,,,,,,,,
2,1,183,8.0,0.0014896297,7.5725284e-06,0.0068675894,0.0026103463,0.00050543336,0.003789484,5.5119983e-07,6.855172e-06,0.98251235,0.002210189,8.0,0.65070015,0.0225,0.0075,0.03,0.0,0.02,0.023785714285714285,0.0,0.0025,0.8937142857142857,0.0,8.0,0.8937142857142857
2,1,184,8.0,0.025754334,0.013340488,0.5601473,0.004854356,0.06046923,0.021984732,0.23986875,0.008267334,0.043281093,0.022032456,2.0,0.78141665,,,,,,,,,,,,
2,1,185,0.0,0.011024593,0.0013344862,0.97700983,0.00066189497,0.0016700302,0.0016921113,0.0002438764,0.00032657332,0.0055019846,0.000534634,2.0,0.8275741,0.6393571428571428,0.025142857142857144,0.17866666666666667,0.06033333333333333,0.0025,0.03333333333333333,0.02,0.0,0.04066666666666666,0.0,0.0,0.6393571428571428
2,1,186,1.0,0.014126933,0.0029072172,0.14947298,0.04157426,0.16414335,0.06865412,0.0013807934,0.010063735,0.51463884,0.0330377,8.0,0.6692019,0.03166666666666667,0.13416666666666668,0.12833333333333333,0.05866666666666667,0.04333333333333334,0.06333333333333332,0.0075,0.01566666666666667,0.4775,0.03983333333333333,8.0,0.4775
2,1,187,9.0,0.04125534,0.0011592635,0.005363194,0.036729272,0.15445763,0.030616954,0.0014677341,0.018875867,0.26560956,0.44446516,9.0,0.75163454,,,,,,,,,,,,
2,1,188,6.0,0.0014914096,0.0010315897,0.02305376,0.00032268983,0.011934988,0.008998405,0.94720143,0.00016740603,0.005370942,0.00042747633,6.0,0.8636315,,,,,,,,,,,,
2,1,189,2.0,0.00016233895,5.974845e-05,0.99639314,2.584366e-05,0.00024706672,0.000109658766,5.2674593e-05,2.4247931e-05,0.0026140315,0.00031124722,2.0,0.7942152,,,,,,,,,,,,
2,1,190,9.0,0.018312607,0.0011727868,0.0154123325,0.017835364,0.058361873,0.023554636,0.0019751512,0.0232613,0.41716632,0.42294767,9.0,0.6728886,,,,,,,,,,,,
2,1,191,4.0,0.32475433,0.0005092224,0.002768012,0.0067199506,0.56758094,0.011225458,0.009634928,0.01869246,0.02018912,0.037925605,4.0,0.9097387,,,,,,,,,,,,
2,1,192,4.0,0.060062923,0.002218371,0.012727387,0.020106265,0.67854244,0.008605242,0.00852907,0.030819854,0.02080393,0.1575846,4.0,0.741784,0.02,0.03975,0.007833333333333333,0.07666666666666666,0.39858333333333335,0.025833333333333333,0.013333333333333332,0.13625,0.041749999999999995,0.23999999999999996,4.0,0.39858333333333335
2,1,193,1.0,0.0041124285,0.88532656,0.019626811,0.015590426,0.0031404104,0.031005528,0.0044174255,0.02374512,0.010611212,0.0024241472,1.0,0.8417095,0.0,0.9733333333333333,0.01,0.005,0.003333333333333333,0.003333333333333333,0.0,0.0,0.0,0.005,1.0,0.9733333333333333
2,1,194,4.0,0.054459516,0.0018953684,0.014932581,0.008343501,0.7696623,0.017404728,0.03812014,0.013901705,0.031307656,0.04997254,4.0,0.7827014,,,,,,,,,,,,
